,TRACK_ID,QUALITY,TP,TARGET,R,AV_RAD,AV_DEG,COORD_X,COORD_Y,COORD_Z,DISP_VECT_X,DISP_VECT_Y,DISP_VECT_Z,CENTRD_COORD_X,CENTRD_COORD_Y,CENTRD_COORD_Z,ALIGNED_COORD_X,ALIGNED_COORD_Y,ALIGNED_COORD_Z,ALIGNED_DISP_VECT_X,ALIGNED_DISP_VECT_Y,ALIGNED_DISP_VECT_Z,R_VECT_X,R_VECT_Y,R_VECT_Z,AV_VECT_X,AV_VECT_Y,AV_VECT_Z
ID782,182,0.0,3,ID982,33.26,0.259,14.829,-98.22137483371073,54.31432568118807,-76.21789106642639,0.0,7.265791919089757,-4.753386718778401,-22.198584458058164,-21.68624341772641,-25.217321967511893,-25.21732196751189,21.686243417726413,-22.198584458058164,-4.753386718778402,-7.265791919089756,2.910609915130755e-16,0.0,-21.686,-25.217,0.259,0.0,0.0
ID783,183,0.0,3,ID983,35.929,0.259,14.829,-58.41900656419424,61.32234279835565,-83.7944362488696,0.0,8.987953715766267,-2.6814139037756775,17.60378381145832,-14.678226300558833,-32.793867149955105,-32.793867149955105,14.678226300558837,17.603783811458324,-2.6814139037756783,-8.987953715766267,1.6418924772240466e-16,-0.0,-14.678,-32.794,0.259,-0.0,0.0
ID784,184,0.0,3,ID984,39.781,0.259,14.829,-80.184827796484,37.34178367979707,-60.38240519558664,0.0,3.74559193173603,-9.68578492890083,-4.162037420831439,-38.658785419117415,-9.381836096672146,-9.38183609667214,38.658785419117415,-4.162037420831438,-9.68578492890083,-3.7455919317360284,5.930832755204038e-16,0.0,-38.659,-9.382,0.259,0.0,0.0
ID785,185,0.0,3,ID985,38.581,0.259,14.829,-86.55669744952621,64.08758860941461,-87.69673819047978,0.0,9.903720311876071,-1.8327479092527028,-10.53390707387365,-11.912980489499873,-36.69616909156528,-36.69616909156528,11.912980489499878,-10.533907073873648,-1.832747909252704,-9.903720311876071,1.1222344303551638e-16,-0.0,-11.913,-36.696,0.259,-0.0,0.0
ID786,186,0.0,3,ID986,35.221,0.259,14.829,-57.04048259663772,47.45422356752242,-71.63190121386322,0.0,6.312602715695277,-6.685175612015925,18.98230777901484,-28.546345531392063,-20.63133211494872,-20.631332114948716,28.546345531392067,18.98230777901484,-6.685175612015926,-6.312602715695276,4.093489457496626e-16,0.0,-28.546,-20.631,0.259,0.0,0.0
ID787,187,0.0,3,ID987,36.156,0.259,14.829,-93.10922852713044,45.213699707305466,-69.95990541892186,0.0,5.956202359849641,-7.32203773320748,-17.08643815147788,-30.786869391609017,-18.959336320007367,-18.959336320007363,30.78686939160902,-17.08643815147788,-7.322037733207481,-5.95620235984964,4.483455036604342e-16,0.0,-30.787,-18.959,0.259,0.0,0.0
ID788,188,0.0,3,ID988,39.437,0.259,14.829,-69.31178535646177,62.87345950383064,-88.18819328072266,0.0,10.072288695094677,-2.1302417188750837,6.711005019190793,-13.127109595083844,-37.18762418180816,-37.18762418180816,13.12710959508385,6.711005019190796,-2.130241718875085,-10.072288695094677,1.3043968512152643e-16,-0.0,-13.127,-37.188,0.259,-0.0,0.0
ID789,189,0.0,3,ID989,39.505,0.259,14.829,-69.72750899385072,39.02358063853983,-64.90684248070747,0.0,4.859296627778534,-9.096337383985286,6.295281381801843,-36.97698846037465,-13.906273381792971,-13.906273381792966,36.97698846037465,6.295281381801844,-9.096337383985286,-4.859296627778533,5.569900230630995e-16,0.0,-36.977,-13.906,0.259,0.0,0.0
ID790,190,0.0,3,ID990,37.129,0.259,14.829,-90.8805826810194,55.51456861038724,-81.96635851783051,0.0,8.712707489600234,-4.246866711441228,-14.857792305366843,-20.48600048852724,-30.965789418916017,-30.965789418916014,20.486000488527242,-14.857792305366841,-4.246866711441229,-8.712707489600234,2.600455862285974e-16,-0.0,-20.486,-30.966,0.259,-0.0,0.0
ID791,191,0.0,3,ID991,37.039,0.259,14.829,-60.89561280406576,53.05584382217715,-80.07616179489604,0.0,8.307267594255272,-4.947638404780761,15.127177571586799,-22.94472527673733,-29.07559269598154,-29.075592695981538,22.944725276737334,15.1271775715868,-4.947638404780762,-8.307267594255272,3.0295547678766385e-16,0.0,-22.945,-29.076,0.259,0.0,0.0
ID792,192,0.0,3,ID992,39.252,0.259,14.829,-83.69850794676596,40.81908128276385,-68.40792732075833,0.0,5.7042638620540345,-8.512331048749658,-7.675717571113395,-35.181487816150636,-17.407358221843836,-17.407358221843833,35.181487816150636,-7.6757175711133945,-8.512331048749658,-5.704263862054034,5.21229948606695e-16,0.0,-35.181,-17.407,0.259,0.0,0.0
ID793,193,0.0,3,ID993,39.914,0.259,14.829,-78.61065821839105,58.916871196547135,-87.07424529981725,0.0,9.91879521966787,-3.1922389834363116,-2.58786784273849,-17.083697902367348,-36.07367620090275,-36.07367620090275,17.08369790236735,-2.5878678427384876,-3.192238983436313,-9.91879521966787,1.9546826265893407e-16,-0.0,-17.084,-36.074,0.259,-0.0,0.0
ID794,194,0.0,3,ID994,38.713,0.259,14.829,-65.93609386252078,43.87009954517424,-72.59600171371997,0.0,6.684256350990076,-7.579964241102175,10.086696513131784,-32.13046955374024,-21.595432614805475,-21.59543261480547,32.13046955374024,10.086696513131786,-7.579964241102176,-6.684256350990075,4.641389472758588e-16,0.0,-32.13,-21.595,0.259,0.0,0.0
ID795,195,0.0,3,ID995,38.41,0.259,14.829,-87.16631032212433,48.024854758509626,-77.31928499233095,0.0,7.765162168043297,-6.343692489230662,-11.14351994647177,-27.975714340404856,-26.318715893416453,-26.31871589341645,27.97571434040486,-11.143519946471768,-6.343692489230663,-7.765162168043296,3.8843913508557185e-16,0.0,-27.976,-26.319,0.259,0.0,0.0
ID796,196,0.0,3,ID996,39.474,0.259,14.829,-69.5378587077348,53.7293654157613,-83.59232371485825,0.0,9.19436757302789,-4.653507877016835,6.484931667917763,-22.271203683153182,-32.591754615943756,-32.591754615943756,22.271203683153185,6.484931667917765,-4.653507877016836,-9.19436757302789,2.849451763197832e-16,-0.0,-22.271,-32.592,0.259,-0.0,0.0
ID797,197,0.0,3,ID997,40.0,0.259,14.829,-75.86484591679076,42.642586272133954,-73.07407263650653,0.0,6.849816711215027,-7.881378182611954,0.15794445886180597,-33.35798282678053,-22.073503537592032,-22.07350353759203,33.35798282678053,0.15794445886180733,-7.881378182611955,-6.849816711215026,4.825952282102757e-16,0.0,-33.358,-22.074,0.259,0.0,0.0
ID798,198,0.0,3,ID998,39.81,0.259,14.829,-79.89120154272108,50.90324462522722,-81.9032590548754,0.0,8.853503201359445,-5.442515244000504,-3.8684111670685155,-25.097324473687266,-30.90268995596091,-30.902689955960906,25.09732447368727,-3.8684111670685137,-5.4425152440005045,-8.853503201359445,3.332579436437947e-16,0.0,-25.097,-30.903,0.259,0.0,0.0
ID799,199,0.0,3,ID999,40.0,0.259,14.829,-76.0,47.7157287525381,-79.2842712474619,0.0,8.284271247461902,-6.356744903915654,0.022790375652562034,-28.284840346376384,-28.283702148547405,-28.283702148547402,28.284840346376388,0.022790375652563765,-6.356744903915655,-8.284271247461902,3.892383649788278e-16,0.0,-28.285,-28.284,0.259,0.0,0.0
ID800,0,0.0,4,ID1000,40.0,0.259,14.829,-76.0,96.0,-16.358983848622465,0.0,-9.647238195899178,3.9960169001851806,0.022790375652562034,19.999302999023158,34.64141856507914,34.64141856507914,-19.99930299902316,0.022790375652559914,3.996016900185182,9.647238195899178,-2.4468546530752556e-16,0.0,19.999,34.641,0.259,0.0,-0.0
ID801,1,0.0,4,ID1001,39.782,0.259,14.829,-80.17113560587966,92.48982366279029,-14.796583816890347,0.0,-9.932010721910132,3.0342789223598956,-4.148345230227093,16.489126661813444,36.20381859681126,36.20381859681126,-16.489126661813447,-4.148345230227095,3.034278922359897,9.932010721910132,-1.857959984994164e-16,0.0,16.489,36.204,0.259,0.0,-0.0
ID802,2,0.0,4,ID1002,39.994,0.259,14.829,-75.30237142257698,102.48212791790525,-21.029844589864616,0.0,-8.65920363173521,5.832870778406473,0.7204189530755798,26.481430916928403,29.97055782383699,29.970557823836987,-26.481430916928407,0.7204189530755779,5.832870778406474,8.65920363173521,-3.5716032643078095e-16,0.0,26.481,29.971,0.259,0.0,-0.0
ID803,3,0.0,4,ID1003,39.558,0.259,14.829,-70.06880068856033,88.69723988859272,-13.535336996851193,0.0,-10.129216261175998,2.0097100682123923,5.953989687092232,12.696542887615877,37.465065416850415,37.465065416850415,-12.696542887615882,5.953989687092229,2.0097100682123936,10.129216261175998,-1.2305925011252584e-16,0.0,12.697,37.465,0.259,0.0,-0.0
ID804,4,0.0,4,ID1004,38.442,0.259,14.829,-87.05589988605506,96.88960777373993,-18.729404022100372,0.0,-9.064040959924881,4.307034443459312,-11.033109510402497,20.888910772763083,32.27099839160124,32.27099839160124,-20.888910772763086,-11.033109510402499,4.307034443459313,9.064040959924881,-2.6372979724999246e-16,0.0,20.889,32.271,0.259,0.0,-0.0
ID805,5,0.0,4,ID1005,38.58,0.259,14.829,-65.43573494822488,100.81477010297118,-21.459798770953995,0.0,-8.491109461323475,5.41597715435519,10.587055427427686,24.81407310199434,29.540603642747612,29.54060364274761,-24.814073101994342,10.587055427427684,5.415977154355191,8.491109461323475,-3.3163295431681376e-16,0.0,24.814,29.541,0.259,0.0,-0.0
ID806,6,0.0,4,ID1006,39.842,0.259,14.829,-79.55142853777654,83.352789472088,-11.842320774588558,0.0,-10.385293371283637,0.5687763859620745,-3.5286381621239826,7.352092471111163,39.15808163911305,39.15808163911305,-7.352092471111168,-3.528638162123985,0.5687763859620757,10.385293371283637,-3.482750902495278e-17,0.0,7.352,39.158,0.259,0.0,-0.0
ID807,7,0.0,4,ID1007,39.419,0.259,14.829,-82.79281633474861,105.91984488125996,-25.3356175113502,0.0,-7.6619249607463615,6.869333054681199,-6.770025959096046,29.91914788028312,25.664784902351407,25.664784902351403,-29.919147880283123,-6.770025959096047,6.8693330546812,7.661924960746361,-4.206253368846221e-16,0.0,29.919,25.665,0.259,0.0,-0.0
ID808,8,0.0,4,ID1008,37.177,0.259,14.829,-61.23910277211804,89.72351476586157,-16.44886318079986,0.0,-9.41010966480843,2.3746055492630376,14.783687603534524,13.722817764884724,34.551539232901746,34.551539232901746,-13.722817764884727,14.783687603534522,2.374605549263039,9.41010966480843,-1.4540265425712616e-16,0.0,13.723,34.552,0.259,0.0,-0.0
ID809,9,0.0,4,ID1009,36.931,0.259,14.829,-91.36630055426907,88.69776820303251,-16.320849348089176,0.0,-9.408290616185297,2.1047608377812423,-15.343510178616512,12.697071202055668,34.67955306561243,34.67955306561243,-12.697071202055671,-15.343510178616514,2.1047608377812437,9.408290616185297,-1.2887943114797508e-16,0.0,12.697,34.68,0.259,0.0,-0.0
ID810,10,0.0,4,ID1010,39.308,0.259,14.829,-68.59242774279058,107.69874360720162,-27.755268834010693,0.0,-7.096287620136238,7.412193543751734,7.430362632861986,31.69804660622478,23.245133579690915,23.24513357969091,-31.698046606224782,7.430362632861984,7.412193543751735,7.096287620136237,-4.538659549008119e-16,0.0,31.698,23.245,0.259,0.0,-0.0
ID811,11,0.0,4,ID1011,39.624,0.259,14.829,-70.52863761013622,78.68237389965978,-11.466861193914696,0.0,-10.323328909911083,-0.6528095876990605,5.494152765516347,2.6816768986829373,39.53354121978691,39.53354121978691,-2.6816768986829422,5.494152765516344,-0.6528095876990593,10.323328909911083,3.997305860141782e-17,0.0,2.682,39.534,0.259,0.0,-0.0
ID812,12,0.0,4,ID1012,36.449,0.259,14.829,-92.47670910879204,101.85726096415664,-25.311089700500112,0.0,-7.529844035222439,5.817023199720005,-16.453918733139474,25.856563963179795,25.689312713201495,25.689312713201492,-25.8565639631798,-16.453918733139474,5.817023199720006,7.529844035222438,-3.5618994210515e-16,0.0,25.857,25.689,0.259,0.0,-0.0
ID813,13,0.0,4,ID1013,35.032,0.259,14.829,-56.692969882322274,97.06286299401404,-23.00724396329509,0.0,-7.962758039715368,4.497640055393525,19.32982049333029,21.062165993037198,27.99315845040652,27.993158450406515,-21.0621659930372,19.32982049333029,4.497640055393526,7.962758039715367,-2.7540102487773027e-16,0.0,21.062,27.993,0.259,0.0,-0.0
ID814,14,0.0,4,ID1014,38.231,0.259,14.829,-87.76663775207722,78.69140849762519,-12.864680985859025,0.0,-9.961854372595127,-0.6028417072734698,-11.743847376424654,2.6907114966483476,38.13572142784258,38.13572142784258,-2.6907114966483525,-11.743847376424656,-0.6028417072734685,9.961854372595127,3.691340836024895e-17,0.0,2.691,38.136,0.259,0.0,-0.0
ID815,15,0.0,4,ID1015,39.907,0.259,14.829,-78.71413038065916,111.12361610979217,-32.05362600261646,0.0,-6.10049062283916,8.445078743304798,-2.6913400050065945,35.122919108815324,18.946776411085146,18.946776411085143,-35.122919108815324,-2.691340005006596,8.445078743304798,6.1004906228391595,-5.171119325767786e-16,0.0,35.123,18.947,0.259,0.0,-0.0
ID816,16,0.0,4,ID1016,36.378,0.259,14.829,-59.36646451253176,80.6433161667359,-14.920017846971376,0.0,-9.496403689822998,-0.027616922985936654,16.6563258631208,4.642619165759058,36.08038456673023,36.08038456673023,-4.642619165759062,16.656325863120795,-0.02761692298593549,9.496403689822998,1.6910488168512432e-18,0.0,4.643,36.08,0.259,0.0,-0.0
ID817,17,0.0,4,ID1017,33.179,0.259,14.829,-98.3422055374018,91.78277608446282,-21.815589250557046,0.0,-8.091266375993285,3.090448353719875,-22.319415161749234,15.782079083485982,29.18481316314456,29.184813163144558,-15.782079083485986,-22.319415161749237,3.090448353719876,8.091266375993285,-1.8923538421566266e-16,0.0,15.782,29.185,0.259,0.0,-0.0
ID818,18,0.0,4,ID1018,36.543,0.259,14.829,-59.73499572575552,106.39926827462553,-30.71862617261454,0.0,-6.285035755245971,7.176838531763259,16.287794649897045,30.398571273648685,20.281776241087066,20.281776241087062,-30.398571273648688,16.287794649897045,7.17683853176326,6.28503575524597,-4.394546167960633e-16,0.0,30.399,20.282,0.259,0.0,-0.0
ID819,19,0.0,4,ID1019,39.986,0.259,14.829,-77.08595422891275,71.84250453515658,-11.23147054676886,0.0,-10.151189595545269,-2.431118787046536,-1.0631638532601926,-4.158192465820264,39.768931866932746,39.768931866932746,4.158192465820259,-1.063163853260195,-2.4311187870465347,10.151189595545269,1.4886309204517673e-16,0.0,-4.158,39.769,0.259,0.0,0.0
ID820,20,0.0,4,ID1020,36.912,0.259,14.829,-91.41130255863754,107.97356234360252,-32.55594772004004,0.0,-5.863144716373441,7.646901032976253,-15.388512182984982,31.97286534262568,18.44445469366157,18.444454693661566,-31.972865342625685,-15.388512182984984,7.6469010329762535,5.86314471637344,-4.682376436715479e-16,0.0,31.973,18.444,0.259,0.0,-0.0
ID821,21,0.0,4,ID1021,31.728,0.259,14.829,-51.64093401436659,88.94051537138216,-22.031414148588816,0.0,-7.938559096706086,2.3621712050946044,24.38185636128597,12.93981837040532,28.96898826511279,28.96898826511279,-12.939818370405323,24.38185636128597,2.3621712050946053,7.938559096706086,-1.446412702678577e-16,0.0,12.94,28.969,0.259,0.0,-0.0
ID822,22,0.0,4,ID1022,34.293,0.259,14.829,-96.5922165933959,79.16988626634257,-16.85454002610122,0.0,-8.945506600314076,-0.3430513980519123,-20.56942621774334,3.1691892653657305,34.14586238760039,34.14586238760039,-3.1691892653657345,-20.569426217743345,-0.3430513980519112,8.945506600314076,2.100583982836488e-17,0.0,3.169,34.146,0.259,0.0,-0.0
ID823,23,0.0,4,ID1023,39.604,0.259,14.829,-70.38622731032542,112.98749393569577,-36.843346138810446,0.0,-4.924329927696931,9.090691578340348,5.636563065327138,36.986796934718924,14.157056274891161,14.157056274891156,-36.986796934718924,5.636563065327137,9.090691578340348,4.92432992769693,-5.566443171725154e-16,0.0,36.987,14.157,0.259,0.0,-0.0
ID824,24,0.0,4,ID1024,37.845,0.259,14.829,-63.04683284077339,71.5993718179157,-13.412103914315992,0.0,-9.578515603195953,-2.419742884590349,12.975957534879171,-4.401325183061147,37.588298499385616,37.588298499385616,4.401325183061142,12.97595753487917,-2.4197428845903475,9.578515603195953,1.481665189186576e-16,0.0,-4.401,37.588,0.259,0.0,0.0
ID825,25,0.0,4,ID1025,31.015,0.259,14.829,-101.26006197211538,97.9538688921869,-29.092081115962696,0.0,-6.41824658800941,4.935585149282055,-25.23727159646282,21.95317189121006,21.90832129773891,21.908321297738908,-21.953171891210065,-25.23727159646282,4.935585149282056,6.418246588009409,-3.0221742774937405e-16,0.0,21.953,21.908,0.259,0.0,-0.0
ID826,26,0.0,4,ID1026,31.637,0.259,14.829,-51.524443631432895,100.5671685310612,-31.06507158739892,0.0,-5.99664510404962,5.679184886436001,24.498346744219667,24.566471530084357,19.93533082630269,19.935330826302685,-24.56647153008436,24.498346744219667,5.679184886436002,5.996645104049619,-3.4774977964699374e-16,0.0,24.566,19.935,0.259,0.0,-0.0
ID827,27,0.0,4,ID1027,38.577,0.259,14.829,-86.57642855100886,68.68681292531767,-13.12314091802088,0.0,-9.554061692317305,-3.1834147713092165,-10.553638175356298,-7.313884075659175,37.87726149568073,37.87726149568073,7.31388407565917,-10.5536381753563,-3.183414771309215,9.554061692317305,1.949279355021117e-16,0.0,-7.314,37.877,0.259,0.0,0.0
ID828,28,0.0,4,ID1028,38.876,0.259,14.829,-85.41480707140202,113.04056100042976,-39.19499053021469,0.0,-4.317487788275059,9.18455668486024,-9.392016695749462,37.03986399945292,11.805411883486919,11.805411883486913,-37.03986399945292,-9.392016695749462,9.18455668486024,4.317487788275058,-5.623918972850759e-16,0.0,37.04,11.805,0.259,0.0,-0.0
ID829,29,0.0,4,ID1029,31.237,0.259,14.829,-51.01400819189175,78.79826319967187,-19.889391898734758,0.0,-8.147366387682737,-0.33582445541063066,25.008782183760815,2.797566198695023,31.11101051496685,31.11101051496685,-2.797566198695027,25.00878218376081,-0.33582445541062966,8.147366387682737,2.0563317219701532e-17,0.0,2.798,31.111,0.259,0.0,-0.0
ID830,30,0.0,4,ID1030,28.877,0.259,14.829,-103.67922289741207,83.65119425016924,-23.15543416855713,0.0,-7.467412061764662,1.0314942166766414,-27.656432521759513,7.650497249192398,27.84496824514448,27.84496824514448,-7.6504972491924015,-27.656432521759513,1.0314942166766423,7.467412061764662,-6.316080453960282e-17,0.0,7.65,27.845,0.259,0.0,-0.0
ID831,31,0.0,4,ID1031,36.794,0.259,14.829,-60.30940595080525,110.90201081374651,-39.3529016686346,0.0,-4.20374804766756,8.636439859200483,15.713384424847312,34.90131381276967,11.647500745067006,11.647500745067005,-34.90131381276967,15.713384424847312,8.636439859200483,4.203748047667559,-5.288294214799244e-16,0.0,34.901,11.648,0.259,0.0,-0.0
ID832,32,0.0,4,ID1032,39.69,0.259,14.829,-71.02237184882313,64.4848044484149,-13.018116300038947,0.0,-9.438064096878861,-4.274553219890926,5.000418526829435,-11.515892552561937,37.98228611366266,37.98228611366266,11.515892552561931,5.000418526829432,-4.274553219890925,9.438064096878861,2.617408959262217e-16,0.0,-11.516,37.982,0.259,0.0,0.0
ID833,33,0.0,4,ID1033,32.351,0.259,14.829,-99.5243409316029,105.14458022493096,-36.957250011259326,0.0,-4.627608632015779,7.064677321234907,-23.50155055595033,29.14388322395412,14.043152402442281,14.043152402442276,-29.14388322395412,-23.50155055595033,7.064677321234908,4.627608632015778,-4.325867234229614e-16,0.0,29.144,14.043,0.259,0.0,-0.0
ID834,34,0.0,4,ID1034,26.449,0.259,14.829,-45.99228120984017,91.3188359906929,-29.439154077334067,0.0,-6.102334231903114,3.2301384938697097,30.03050916581239,15.318138989716061,21.56124833636754,21.56124833636754,-15.318138989716063,30.03050916581239,3.2301384938697106,6.102334231903114,-1.9778893836600968e-16,0.0,15.318,21.561,0.259,0.0,-0.0
ID835,35,0.0,4,ID1035,34.238,0.259,14.829,-96.68299270609852,69.60248009656769,-17.36541137750215,0.0,-8.487281905182307,-2.80187080784944,-20.660202330445955,-6.3982169044091535,33.63499103619946,33.63499103619946,6.398216904409149,-20.66020233044596,-2.801870807849439,8.487281905182307,1.7156510582286122e-16,0.0,-6.398,33.635,0.259,0.0,0.0
ID836,36,0.0,4,ID1036,39.999,0.259,14.829,-75.84977284776886,115.43286182568858,-44.289795827332405,0.0,-3.0803708201804625,9.97733098076906,0.17301752788370095,39.432164824711734,6.710606586369202,6.710606586369198,-39.432164824711734,0.17301752788370053,9.97733098076906,3.080370820180461,-6.109353224816276e-16,0.0,39.432,6.711,0.259,0.0,-0.0
ID837,37,0.0,4,ID1037,34.099,0.259,14.829,-55.08825216776952,68.59906668033958,-17.714492814452356,0.0,-8.362742497959402,-3.0496786485587606,20.934538207883044,-7.401630320637267,33.28590959924925,33.28590959924925,7.4016303206372625,20.93453820788304,-3.0496786485587597,8.362742497959402,1.8673895976927556e-16,0.0,-7.402,33.286,0.259,0.0,0.0
